CUs SPPS ERROR MIN AVG MAX P10 P50 P90 P95 APDEX E G F P U
10 30.875 0 0.00412702560425 0.18309213758 0.751823186874 0.0109717845917 0.124711036682 0.413313388825 0.475914955139 1.0 1.0 0 0 0 0
23 33.5 0 0.0255200862885 0.535347221503 1.45564246178 0.055330991745 0.368934154511 1.19991135597 1.3315243721 1.0 1.0 0 0 0 0
