CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
10 001.008 0 0.0047972202301 0.0232278060138 0.110353946686 0.0098991394043 0.0200750827789 0.0405020713806 0.0455558300018 1.0
23 001.008 0 0.038113117218 0.0833957966109 0.18828701973 0.0531899929047 0.0809290409088 0.108197927475 0.134088993073 1.0
