CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
10 001.011 0 0.00800490379333 0.024515413321 0.0807590484619 0.00946617126465 0.0206851959229 0.0426239967346 0.0521261692047 1.0
50 001.011 0 0.153923988342 0.280717042028 0.519886016846 0.219596147537 0.276620149612 0.345113992691 0.393387079239 1.0
25 001.011 0 0.0385468006134 0.127437300682 0.205121994019 0.0875160694122 0.124604940414 0.185938835144 0.195825099945 1.0
1000 001.011 0 0.219013929367 6.8159568991 43.0163068771 0.286448001862 3.06884503365 20.0771539211 31.445759058 0.595238095238
