CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
10 001.001 0 0.00507402420044 0.0210028268995 0.107882022858 0.00866413116455 0.0182139873505 0.0332658290863 0.044725894928 1.0
23 001.001 0 0.0312411785126 0.0925334996551 0.201054811478 0.0494649410248 0.0854439735413 0.149317026138 0.179899930954 1.0
