CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
10 001.018 0 0.0016758441925 0.0126750096679 0.0458929538727 0.00373005867004 0.0111219882965 0.0213859081268 0.0342569351196 1.0
23 001.018 0 0.0156121253967 0.0680835869001 0.119660139084 0.0257251262665 0.0729520320892 0.0964338779449 0.117004156113 1.0
