CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
10 001.014 0 0.00147318840027 0.0148336067796 0.0572190284729 0.00344514846802 0.0106999874115 0.0277459621429 0.0414640903473 1.0
23 001.014 0 0.028126001358 0.0771884653303 0.127815961838 0.0418820381165 0.0834121704102 0.0965468883514 0.101414203644 1.0
