CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
10 001.007 0 0.00145506858826 0.015634894371 0.0805230140686 0.0032970905304 0.00950789451599 0.0381097793579 0.0550949573517 1.0
23 001.007 0 0.0470230579376 0.0760849588796 0.110541820526 0.0602838993073 0.074835062027 0.0936808586121 0.107358932495 1.0
