CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
5 001.002 0 0.0210490226746 0.0385255813599 0.0564830303192 0.0210490226746 0.0323770046234 0.0564830303192 0.0564830303192 1.0
10 001.002 0 0.02512383461 0.0877707958222 0.13658618927 0.0422389507294 0.107920885086 0.13658618927 0.13658618927 1.0
