CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
10 001.005 0 0.00712704658508 0.0252407368996 0.117293834686 0.0101931095123 0.0210311412811 0.04549908638 0.0550389289856 1.0
23 001.005 0 0.0226919651031 0.0930009400403 0.320811033249 0.0531640052795 0.0905079841614 0.128514051437 0.149277925491 1.0
