CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
10 001.009 0 0.00631093978882 0.0266092261847 0.105051994324 0.0112400054932 0.0227329730988 0.0476830005646 0.0606260299683 1.0
50 001.009 0 0.111649036407 0.256083755782 0.519253969193 0.199258089066 0.236638069153 0.355927944183 0.381859064102 1.0
25 001.009 0 0.0492901802063 0.119216457009 0.363927125931 0.0639581680298 0.101915121078 0.187709093094 0.322634935379 1.0
