CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
10 001.006 0 0.0165340900421 0.0427715030371 0.0842528343201 0.0222520828247 0.0355639457703 0.0787241458893 0.0823040008545 1.0
50 001.006 0 0.234874010086 0.383284130096 0.701169967651 0.264316082001 0.342926025391 0.59801697731 0.629134178162 1.0
25 001.006 0 0.0814230442047 0.195932323282 0.328823804855 0.137689113617 0.191422939301 0.269243955612 0.294824838638 1.0
1000 001.006 0 0.297945022583 4.93634451098 24.122453928 0.39013504982 2.27675199509 14.7142870426 18.2764689922 0.604166666667
