CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
10 003.001 0 0.0042200088501 0.0208789568681 0.100250005722 0.00494408607483 0.0115761756897 0.0518889427185 0.061980009079 1.0
50 003.001 0 0.220087051392 0.453235664368 0.715229988098 0.287206888199 0.453803062439 0.591475963593 0.612670183182 1.0
25 003.001 0 0.0664780139923 0.174657378197 0.318864107132 0.12074804306 0.169127941132 0.243920087814 0.251861095428 1.0
1000 003.001 4.54545454545 0.211616039276 5.94671747901 76.2409939766 0.316831827164 0.793823957443 15.4357938766 24.062210083 0.647727272727
