CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
10 001.012 0 0.0028920173645 0.0214421336467 0.0649638175964 0.00589299201965 0.0188460350037 0.0427508354187 0.0474798679352 1.0
50 001.012 0 0.216948032379 0.301602835558 0.513189792633 0.240447044373 0.298480987549 0.366360902786 0.37496805191 1.0
25 001.012 0 0.0721390247345 0.120882139756 0.230711221695 0.0827269554138 0.116911172867 0.170795202255 0.202214956284 1.0
1000 001.012 0 0.225110054016 4.10425518859 66.4667420387 0.244073152542 0.365025043488 11.0360119343 15.4954209328 0.738636363636
