CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
10 001.002 0 0.0672459602356 0.243929937482 0.442701101303 0.107172012329 0.243398189545 0.415420055389 0.43550491333 1.0
23 001.002 0 0.423149108887 0.67664071571 0.888343095779 0.572509050369 0.647112846375 0.84294295311 0.86461687088 1.0
