CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
10 001.001 0 0.00412702560425 0.0239615968016 0.124711036682 0.00852489471436 0.0167880058289 0.0464909076691 0.0837330818176 1.0
23 001.001 0 0.0255200862885 0.0763774882746 0.192279815674 0.0488991737366 0.0713381767273 0.115206003189 0.130075931549 1.0
