CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
10 001.016 0 0.00128579139709 0.0121987760067 0.0252170562744 0.00424289703369 0.0133450031281 0.0211820602417 0.0235388278961 1.0
23 001.016 0 0.0107250213623 0.0659776131312 0.107361078262 0.0191938877106 0.0761089324951 0.0958349704742 0.0986988544464 1.0
