CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
10 002.001 0 0.0783808231354 0.175643309951 0.269786119461 0.102849006653 0.176717996597 0.248763084412 0.258421897888 1.0
23 002.001 0 0.0641279220581 0.324172911437 0.472477912903 0.277944087982 0.325787067413 0.444689035416 0.471854925156 1.0
