CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
10 001.008 0 0.817481040955 0.921252989769 1.09378504753 0.83695101738 0.911767959595 1.09378504753 1.09378504753 1.0
50 001.008 0 0.775094985962 0.92859708786 1.40090703964 0.829215049744 0.92319393158 1.01850390434 1.04286003113 1.0
25 001.008 0 0.77921295166 0.953443899154 1.19030404091 0.800217151642 0.939471006393 1.04591989517 1.13839101791 1.0
