CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
10 001.008 0 0.00348114967346 0.022152373424 0.0503089427948 0.00449109077454 0.0197701454163 0.0452790260315 0.0461928844452 1.0
50 001.008 0 0.166034936905 0.290565634767 0.545220136642 0.229876041412 0.269176006317 0.375245094299 0.525853872299 1.0
25 001.008 0 0.0527098178864 0.109955449538 0.191144227982 0.0824160575867 0.106859922409 0.142640829086 0.159647941589 1.0
1000 001.008 0 0.121236085892 2.45284971201 35.2926230431 0.24408698082 0.336277008057 7.42443084717 10.4742369652 0.783018867925
