CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
5 003.001 0 0.569286823273 0.71488032341 0.826314926147 0.569286823273 0.72124505043 0.826314926147 0.826314926147 1.0
10 003.001 0 0.849563121796 0.927271882693 0.980726003647 0.849563121796 0.959780216217 0.980726003647 0.980726003647 1.0
